declaration	owner_module	visibility	selected_owner	closure_role
NumStability.lseWeightedMatrix_mulVec	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_constraintResidual_normSq_le_feasibleObjective_div_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_constraintResidual_normSq_tendsto_zero_of_inv_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_constraintResidual_norm_tendsto_zero_of_inv_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_exists_unique_lseMinimizer_tendsto_of_inv_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_exists_unique_lseMinimizer_tendsto_of_lseStackedFullColumnRank_of_inv_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_objective_le_feasibleObjective	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_objective_le_lseMinimizer	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_tendsto_isLSEMinimizer_of_constraintResidual_tendsto_zero	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_tendsto_isLSEMinimizer_of_inv_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_tendsto_unique_lseMinimizer_of_inv_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedMinimizer_tendsto_unique_lseMinimizer_of_lseStackedFullColumnRank_of_inv_mu_sq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedObjective_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedObjective_eq_of_feasible	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedResidual_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.lseWeightedRhs	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.problem20_11_unconstrained_firstOrderRHS_le_wedin_first_order	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.rectOpNorm2Le_lseStackedMatrix_of_frobNormRect_bounds	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8BAplusResidualGapSmallGainConditions	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8BAplusResidualGapSmallGainConditions_of_source_radius	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8BAplusResidualGapSmallGainConditions_of_source_radius_coeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTCoupledSelfCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTLinearizedGainSmallnessCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTLinearizedGainSmallnessCoeff_eps_mul_lt_one_of_eps_lt_threshold	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTLinearizedGainSmallnessCoeff_ge_one	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTLinearizedGainSmallnessThreshold	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTLinearizedGainSmallnessThreshold_pos	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSelfLinearCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSelfLinearCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSelfNumerator_le_linear_of_eps_le_one	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSmallGainScale	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSmallGainScale_one_add_eq	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSmallGainSelfCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSmallGainSelfCoeff_le_two_mul_linear_of_eps_le_one_of_gain_le_half	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTMultiplierSmallGainSelfCoeff_lt_one_of_two_mul_eps_mul_linearCoeff_lt_one	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSolutionSelfCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSolutionSelfCoeff_le_linear_of_eps_le_one	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSolutionSelfCoeff_lt_one_of_eps_mul_linearCoeff_lt_one	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSolutionSelfLinearCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSolutionSelfLinearCoeff_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSourceResidualRatioCoupledBound	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSourceResidualRatioGainConditions	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSourceResidualRatioGainConditions_of_coupledNumerator_lt_solutionMargin	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSourceResidualRatioGainConditions_of_linearized_margins	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSourceResidualRatioGainConditions_of_linearized_smallnessCoeff	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8KKTSourceResidualRatioGainConditions_of_linearized_smallnessThreshold	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8MaxRelativePerturbation	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8MaxRelativePerturbation_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8RankKKTSmallnessThreshold	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8RankKKTSmallnessThreshold_pos	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8RelativePerturbationBudget	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8RelativePerturbationBudget_of_maxRelativePerturbation_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8_combined_remainder_relative_le_of_solution_difference_bound	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
NumStability.theorem20_8_combined_remainder_relative_le_of_solution_difference_relative_bound	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	whole-owner component; no cross-destination split
