declaration	owner_module	visibility	selected_owner	closure_role
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_plus_one_denominator_times_two_pow_forty_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_seven_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_seven_plus_one_denominator_times_two_pow_forty_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_six_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_six_plus_one_denominator_times_two_pow_forty_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_three_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_three_plus_one_denominator_times_two_pow_forty_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_two_plus_one_denominator_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_forty_two_plus_one_denominator_times_two_pow_forty_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_eight_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_eight_plus_one_denominator_times_two_pow_seventy_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_five_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_five_plus_one_denominator_times_two_pow_seventy_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_four_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_four_plus_one_denominator_times_two_pow_seventy_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_one_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_one_plus_one_denominator_times_two_pow_seventy_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_plus_one_denominator_times_two_pow_seventy_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_seven_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_seven_plus_one_denominator_times_two_pow_seventy_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_six_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_six_plus_one_denominator_times_two_pow_seventy_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_three_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_three_plus_one_denominator_times_two_pow_seventy_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_two_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_seventy_two_plus_one_denominator_times_two_pow_seventy_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_eight_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_eight_plus_one_denominator_times_two_pow_sixty_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_five_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_five_plus_one_denominator_times_two_pow_sixty_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_four_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_four_plus_one_denominator_times_two_pow_sixty_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_nine_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_nine_plus_one_denominator_times_two_pow_sixty_nine_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_one_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_one_plus_one_denominator_times_two_pow_sixty_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_plus_one_denominator_times_two_pow_sixty_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_seven_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_seven_plus_one_denominator_times_two_pow_sixty_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_six_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_six_plus_one_denominator_times_two_pow_sixty_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_three_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_three_plus_one_denominator_times_two_pow_sixty_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_two_plus_one_denominator_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_two_plus_one_denominator_times_two_pow_sixty_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninths_times_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredfiftysevenths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredfiftysevenths_times_twohundredfiftyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfifths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfifths_times_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftysevenths_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftysevenths_times_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredsixtytwothousandonehundredfortyfifths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twohundredsixtytwothousandonehundredfortyfifths_times_twohundredsixtytwothousandonehundredfortyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twomillionninetyseventhousandonehundredfiftythirds_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twomillionninetyseventhousandonehundredfiftythirds_times_twomillionninetyseventhousandonehundredfiftythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twothousandfortyninths_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_twothousandfortyninths_times_twothousandfortynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_12_ieeeDouble_final_rounding_options_of_mem_window	NumStability.Analysis.Problem2_12	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_12_ieeeDouble_reciprocal_finiteNormalRange_of_one_lt_x_lt_two	NumStability.Analysis.Problem2_12	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_12_ieeeDouble_reciprocal_product_mem_window_of_one_lt_x_lt_two	NumStability.Analysis.Problem2_12	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_12_ieeeDouble_reciprocal_product_rounding_options	NumStability.Analysis.Problem2_12	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_12_ieeeDouble_rounds_to_one_of_mem_lower_middle_half_cell	NumStability.Source.Higham.Chapter02.Problem12.ReciprocalProduct.Basic	public	no	reverse_dependent
NumStability.FloatingPointFormat.problem2_12_ieeeDouble_rounds_to_one_of_mem_upper_half_cell	NumStability.Analysis.Problem2_12	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_12_ieeeDouble_upper_midpoint_rounds_to_one	NumStability.Analysis.Problem2_12	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_candidate_reciprocal_product_eq	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_candidate_reciprocal_rounds_to_lower	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_candidate_rounds_ne_one	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_candidate_rounds_to_predecessor	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_candidate_rounds_to_predecessor_of_sourceProduct_lower_midpoint	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_candidate_sourceProduct_lt_lower_midpoint	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_predecessor_reciprocal_product_eq	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_predecessor_reciprocal_rounds_to_lower	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_predecessor_rounds_to_one	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_predecessor_rounds_to_one_of_scaled_product_certificate	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_predecessor_rounds_to_one_of_sourceProduct_lower_midpoint	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_predecessor_sourceProduct_lower_midpoint_le	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_midpoint_left_of_twice_remainder_lt	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_midpoint_right_of_denominator_lt_twice_remainder	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_remainder_half_trichotomy_of_pos_lt_candidateJ	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_remainder_le_threshold_of_quadraticQuotient_eq_29	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_remainder_le_threshold_of_quadraticQuotient_le_28_of_left	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_remainder_ne_zero_of_pos_lt_candidateJ	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_remainder_not_half_of_pos_lt_candidateJ	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_scaled_product_left_ge_of_remainder_le	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_reciprocalCellQuotient_scaled_product_right_ge	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_sourceProduct_candidateJ	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_sourceProduct_candidateJ_mem_window	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_sourceProduct_mem_window_of_pos_lt_candidateJ	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_sourceProduct_predecessorJ	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_13_sourceX_reciprocal_rounds_to_left_of_adjacent_scaled	NumStability.Analysis.Problem2_13	public	yes	reverse_dependent
