module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Source.Higham.Chapter01.Problem08.MullerRecurrence.Basic	NumStability/Source/Higham/Chapter01/Problem08/MullerRecurrence/Basic.lean	f7e66a217de67b32a17df1d1d6769de4c1c04829	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Problem09.CramersRule.All	NumStability/Source/Higham/Chapter01/Problem09/CramersRule/All.lean	76312147c9031d04f55f7aa038bc2a5042ae10a7	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Problem09.CramersRule.ForwardError	NumStability/Source/Higham/Chapter01/Problem09/CramersRule/ForwardError.lean	8142a3772b30662152cbcea79af2d09ee7572496	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Problem10.TwoPassSampleVariance.All	NumStability/Source/Higham/Chapter01/Problem10/TwoPassSampleVariance/All.lean	f205a39045833cae80c62cfe9135a34b6d97db0e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Problem10.TwoPassSampleVariance.Bounds	NumStability/Source/Higham/Chapter01/Problem10/TwoPassSampleVariance/Bounds.lean	ddec39172a1f4577832d2bb0ecd9c354411e1dc7	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Problem10.TwoPassSampleVariance.RemainderBound.Theorem	NumStability/Source/Higham/Chapter01/Problem10/TwoPassSampleVariance/RemainderBound/Theorem.lean	beae012d2e1949ac01f27803203e09cca8aa01a4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section02.ErrorMeasures.All	NumStability/Source/Higham/Chapter01/Section02/ErrorMeasures/All.lean	73f4fbca61ec7b6b6fb5cca2d658c8881210644c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section03.ErrorSources.All	NumStability/Source/Higham/Chapter01/Section03/ErrorSources/All.lean	591809363f88af6f1c2f6d0312d1f89db19edaa8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section03.ErrorSources.Core	NumStability/Source/Higham/Chapter01/Section03/ErrorSources/Core.lean	818e91092879f82a64d93c013e275beaa44c76d8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section04.AccuracyAndPrecision.All	NumStability/Source/Higham/Chapter01/Section04/AccuracyAndPrecision/All.lean	49110d4e57adc88e54204bc34a21b96229e4ef7c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section07.Cancellation.All	NumStability/Source/Higham/Chapter01/Section07/Cancellation/All.lean	c52af14bdbc6f4aecd37c1662e4cd0ca84134f4f	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section07.Cancellation.Basic	NumStability/Source/Higham/Chapter01/Section07/Cancellation/Basic.lean	5d77efb1bf4ac26fe528573d576f93d94f821fec	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section07.TrigonometricCancellation.All	NumStability/Source/Higham/Chapter01/Section07/TrigonometricCancellation/All.lean	b55d4c65ed8a667e2744639f42faf4f5c8ac304e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section07.TrigonometricCancellation.Example	NumStability/Source/Higham/Chapter01/Section07/TrigonometricCancellation/Example.lean	c5d277b8bd770690aa61a5c56af0b79b3beab87d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section09.SampleVariance.All	NumStability/Source/Higham/Chapter01/Section09/SampleVariance/All.lean	25519547eace4fa4b9093b42ff57866a4a7546ce	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	NumStability/Source/Higham/Chapter01/Section09/SampleVariance/Examples.lean	25b70cab861964305ef4d4a5631476b227462442	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section09.SampleVariance.IeeeSingleOnePassCounterexample.Results	NumStability/Source/Higham/Chapter01/Section09/SampleVariance/IeeeSingleOnePassCounterexample/Results.lean	263b7e5c83c9cf717294a26a3f0fed75f1ba25ea	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section10.CramersRule.All	NumStability/Source/Higham/Chapter01/Section10/CramersRule/All.lean	ad49d4e3ffe76526d308314368d71818e8a187da	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section10.CramersRule.PrintedComparison	NumStability/Source/Higham/Chapter01/Section10/CramersRule/PrintedComparison.lean	6329df2122c54020028e3dcd32923058b6373743	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section11.Accumulation.Basic	NumStability/Source/Higham/Chapter01/Section11/Accumulation/Basic.lean	4643247a5a01b92d0b256574ecff731bca5bdb8d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section12.InstabilityWithoutCancellation.PivotingExample	NumStability/Source/Higham/Chapter01/Section12/InstabilityWithoutCancellation/PivotingExample.lean	946c214ce23b78a2655a3af30589469a66f45d73	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section13.IncreasingPrecision.BinaryStorageExamples	NumStability/Source/Higham/Chapter01/Section13/IncreasingPrecision/BinaryStorageExamples.lean	d2d2aa09210ce4e1dfe815c35cbe5c145e9a615b	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore	NumStability/Source/Higham/Chapter01/Section14/CancellationOfRoundingErrors/Algorithm02RoundedCore.lean	d91f114224b55a11f1b2d30ef787aed0920e0b99	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.All	NumStability/Source/Higham/Chapter01/Section16/ProblemDependentStability/All.lean	ff2e87ba21d26a3974267ef3f909da2f86739ecb	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	NumStability/Source/Higham/Chapter01/Section16/ProblemDependentStability/ExactExample.lean	62c42461380d807c5345a5ee6af32f1abce54a03	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	NumStability/Source/Higham/Chapter01/Section16/ProblemDependentStability/Table13IeeeSingle.lean	d8cb42553ef2f48a8706a91e8891d55a60fbc201	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section17	NumStability/Source/Higham/Chapter01/Section17.lean	bc49087543b0f7577234c134bc9b2f1719128036	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section17.ErrorSpread	NumStability/Source/Higham/Chapter01/Section17/ErrorSpread.lean	ee7e3967babc54c7bf515560a99a5097647a211b	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section17.GridVariation	NumStability/Source/Higham/Chapter01/Section17/GridVariation.lean	a9bee349808e9ad0a0b5919efeb4494754590197	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section17.HornerEvaluation	NumStability/Source/Higham/Chapter01/Section17/HornerEvaluation.lean	cb46e8b13546a7cde51df19c7d0822eeb293d576	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section17.SourceInterval	NumStability/Source/Higham/Chapter01/Section17/SourceInterval.lean	c2cf14b4c33c253f16011f12ba92d457f9739a9d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter01.Section17.StoredGrid	NumStability/Source/Higham/Chapter01/Section17/StoredGrid.lean	b33c6c98c4ff21961951489f02d157eecbf843e4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02	NumStability/Source/Higham/Chapter02.lean	16bd3e94c764850f8d4dcf6f7dce2a5570e92177	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Equation06.NoGuardModel.All	NumStability/Source/Higham/Chapter02/Equation06/NoGuardModel/All.lean	4cf9905fde2766bd67297b2ae3c5e8488026af52	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Equation08.AdditiveError.All	NumStability/Source/Higham/Chapter02/Equation08/AdditiveError/All.lean	aa34fd515a530d8f5733be98d97152eca40da697	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.FloatingPointArithmetic.AdditiveUnderflowModel	NumStability/Source/Higham/Chapter02/FloatingPointArithmetic/AdditiveUnderflowModel.lean	a066af7eddf4cc7588012dfc058adfbfe7fadce4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.FloatingPointArithmetic.Environment	NumStability/Source/Higham/Chapter02/FloatingPointArithmetic/Environment.lean	0e7e7d67ee95b0b7849c6587339b8f900730a92c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.FloatingPointArithmetic.ExactSubtraction	NumStability/Source/Higham/Chapter02/FloatingPointArithmetic/ExactSubtraction.lean	ace4a54aac965f490fc055089b263518b0c7c04b	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.FloatingPointArithmetic.StandardModel	NumStability/Source/Higham/Chapter02/FloatingPointArithmetic/StandardModel.lean	d0411e9ef6e6e12b5379935b6cfbaa42ef4eddc2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem01.FloatingPointCounts.Basic	NumStability/Source/Higham/Chapter02/Problem01/FloatingPointCounts/Basic.lean	29902ee7e83873cabd8ff60a726a0ca039f13d73	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem02	NumStability/Source/Higham/Chapter02/Problem02.lean	7b0be3800cb146d778aebc16a1b89cd328b8d584	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem03.AdjacentPrecisionValues.Basic	NumStability/Source/Higham/Chapter02/Problem03/AdjacentPrecisionValues/Basic.lean	b2b6c038af488e485f57128c49ee66578a64f8ff	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem03.AdjacentPrecisionValues.Results.Theorems	NumStability/Source/Higham/Chapter02/Problem03/AdjacentPrecisionValues/Results/Theorems.lean	2fb51def3e4a37f00d38b57ff917e5557e6bcf9e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem04	NumStability/Source/Higham/Chapter02/Problem04.lean	802604dc41582a0feaef53033481fa5c1dbfc8ee	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem05.BinaryOneTenth.Basic	NumStability/Source/Higham/Chapter02/Problem05/BinaryOneTenth/Basic.lean	a46234223092d6306817c01aa57b9f43236f715b	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem06.IntegerRepresentability.Basic	NumStability/Source/Higham/Chapter02/Problem06/IntegerRepresentability/Basic.lean	f4edf4a3f212c24afe6db77f263f2e23f999966e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem07	NumStability/Source/Higham/Chapter02/Problem07.lean	d7fccd4f1c2ba346e938dfce3620cd9d50eb17c2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem08.MidpointRounding.All	NumStability/Source/Higham/Chapter02/Problem08/MidpointRounding/All.lean	0c61af869211206273cd989bc038ccd23a6155aa	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem08.MidpointRounding.Counterexample	NumStability/Source/Higham/Chapter02/Problem08/MidpointRounding/Counterexample.lean	d40af837d11024250aee42c04a29acb55cd7eb75	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.All	NumStability/Source/Higham/Chapter02/Problem09/DoubleRounding/All.lean	b6596765026423135ad662a3d2d7abd74d191089	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample	NumStability/Source/Higham/Chapter02/Problem09/DoubleRounding/Counterexample.lean	4590bda01de2f052cd7208966beb19ff7e026b5b	source	declaration_bearing_umbrellas	in_scope	integration-lane	I01	aggregate_cleanup;split	C0003 integration follow-up retained the Problem09 counterexample declarations to revert a delivered Counterexample/Results import self-cycle; final integrator wave I01 owns the resulting declaration-bearing umbrella split.
NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results	NumStability/Source/Higham/Chapter02/Problem09/DoubleRounding/Counterexample/Results.lean	27ac0065b39048678b2af0d023f457b63350e3b6	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.Basic	NumStability/Source/Higham/Chapter02/Problem10/DivisionRoundTrip/Basic.lean	5f8d3cf07c643e860201cdd0e3a34a3884424924	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results	NumStability/Source/Higham/Chapter02/Problem10/DivisionRoundTrip/ExhaustiveBinary64/Results.lean	5dde3ca583332bc4fa435d7f850b97bb89ebbced	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem11	NumStability/Source/Higham/Chapter02/Problem11.lean	57d7fe4adc9edcbcc6c7bb5dc0ea5ca46119ce57	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem12.ReciprocalProduct.Basic	NumStability/Source/Higham/Chapter02/Problem12/ReciprocalProduct/Basic.lean	8d405844ec710ab9447a566020220e3772a45599	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem12.ReciprocalProduct.Results.Theorems	NumStability/Source/Higham/Chapter02/Problem12/ReciprocalProduct/Results/Theorems.lean	404c4d90b8b385e4d4c821dcec7329662d19bc9d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem13.ReciprocalProductThreshold.Basic	NumStability/Source/Higham/Chapter02/Problem13/ReciprocalProductThreshold/Basic.lean	2c95f5e28fb5124ef6ed5cf48b3b381c0b45c35a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem13.ReciprocalProductThreshold.Results.Theorems	NumStability/Source/Higham/Chapter02/Problem13/ReciprocalProductThreshold/Results/Theorems.lean	052261a9c4eac168fbb91729f0fc72136f39c55e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem14.UnitRoundoffProbe.Basic	NumStability/Source/Higham/Chapter02/Problem14/UnitRoundoffProbe/Basic.lean	eb88f58b442817731062419369c4aac874f2c1b8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem14.UnitRoundoffProbe.IeeeExamples.Results	NumStability/Source/Higham/Chapter02/Problem14/UnitRoundoffProbe/IeeeExamples/Results.lean	f803f14a176247acd67ee81ab5ea983aa92b10dc	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem18.ExactSubtractionCounterexample.Basic	NumStability/Source/Higham/Chapter02/Problem18/ExactSubtractionCounterexample/Basic.lean	e2d1250e7081a37710acfce30ba0ed7237fb9769	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem19.GradualUnderflowExactness.Basic	NumStability/Source/Higham/Chapter02/Problem19/GradualUnderflowExactness/Basic.lean	d6156ba62396709356f77d5a1719cac4165bfd25	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem20.SquareRootIdentities.Basic	NumStability/Source/Higham/Chapter02/Problem20/SquareRootIdentities/Basic.lean	7cf8c68173d048ae1e545f2f87cc4506f626da7e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem21.HypotenuseNormalization.Basic	NumStability/Source/Higham/Chapter02/Problem21/HypotenuseNormalization/Basic.lean	fa4318acbcc6946265a14d0802c2e7bdc3b42935	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem21.HypotenuseNormalization.StandardModelCounterexample.Results	NumStability/Source/Higham/Chapter02/Problem21/HypotenuseNormalization/StandardModelCounterexample/Results.lean	f0f4be81f65a31fe8a5557b46c1afd71a17eaa03	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem22	NumStability/Source/Higham/Chapter02/Problem22.lean	f7bad7b27ad806c97596e8c087f1dbe0a95c2713	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem23	NumStability/Source/Higham/Chapter02/Problem23.lean	290706a0d2415c032ae1aa9c7ee78cde695b0bba	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem24.GuardDigitCancellation.Basic	NumStability/Source/Higham/Chapter02/Problem24/GuardDigitCancellation/Basic.lean	b40e24f5f47669e4845b3a6ab811d11e4ffd4cde	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem25.NonzeroEvaluation.Basic	NumStability/Source/Higham/Chapter02/Problem25/NonzeroEvaluation/Basic.lean	1e7670479c9b542b57441848b98cc3541f8af309	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem25.NonzeroEvaluation.IeeeFiniteSystems.Results	NumStability/Source/Higham/Chapter02/Problem25/NonzeroEvaluation/IeeeFiniteSystems/Results.lean	32b64424dbc4db619bdd64e11e3225a4aa06da38	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem26.ExactProduct.All	NumStability/Source/Higham/Chapter02/Problem26/ExactProduct/All.lean	15c286a1829d3fdc4550c0ae6a4d6f69f49f74ba	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem26.ExactProduct.Discrepancy	NumStability/Source/Higham/Chapter02/Problem26/ExactProduct/Discrepancy.lean	f4373719eaa49a63b5015c8806988f17e7e749c4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem27.KahanDeterminant.Basic	NumStability/Source/Higham/Chapter02/Problem27/KahanDeterminant/Basic.lean	f1fa187eeadd766ce1212a7ca65483c0a5151720	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem28.IterativeDivisionTermination.Basic	NumStability/Source/Higham/Chapter02/Problem28/IterativeDivisionTermination/Basic.lean	2dca9dec2f71a132d8d257fa29d7d5d84326a574	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problem28.IterativeDivisionTermination.UnderflowAwareConvergence.Results	NumStability/Source/Higham/Chapter02/Problem28/IterativeDivisionTermination/UnderflowAwareConvergence/Results.lean	c0d73f4fc99a576fd6d2252e631711db049cf963	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Problems15And16.SpecialValueProbes.Basic	NumStability/Source/Higham/Chapter02/Problems15And16/SpecialValueProbes/Basic.lean	9778953eb4423791b9418535a1b602c90fe0d748	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Section03.DoubleRounding.All	NumStability/Source/Higham/Chapter02/Section03/DoubleRounding/All.lean	6940780a85dd8b905cc13066f6fc0f9757564474	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Section03.DoubleRounding.Counterexample	NumStability/Source/Higham/Chapter02/Section03/DoubleRounding/Counterexample.lean	ce7ceda9bd571c290faab3c29dad6d292f485a45	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Section04.NoGuardModel.All	NumStability/Source/Higham/Chapter02/Section04/NoGuardModel/All.lean	b5348d6fd811149100815a4912c229b0fd87c965	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Section04.NoGuardModel.BinaryT3Example	NumStability/Source/Higham/Chapter02/Section04/NoGuardModel/BinaryT3Example.lean	ab3f1c0f2cf132bf3da81921a4a2f47ce5726aa6	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Basic	NumStability/Source/Higham/Chapter02/Section06/Discriminant/FusedMultiplyAdd/Basic.lean	80b46a1f7637c80c7f2f51fea97030579340f41c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results	NumStability/Source/Higham/Chapter02/Section06/Discriminant/FusedMultiplyAdd/Counterexample/Results.lean	a886390875f2c6e180ca5658908b3aed5b99f310	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter02.Section06.Discriminant.StandardModel.Basic	NumStability/Source/Higham/Chapter02/Section06/Discriminant/StandardModel/Basic.lean	742b9fcdb1d7d097098fc56afa61f5c22dba6626	source	-	already_complete	-	-	-	-
